Group Name,DN,Manager,Member Count
0626_DairyAndFrozen,"CN=0626_DairyAndFrozen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0626_Candy,"CN=0626_Candy,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0626_Grocery,"CN=0626_Grocery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0626_ConfidentialHR,"CN=0626_ConfidentialHR,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0626_Chefs,"CN=0626_Chefs,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0626_FrontEnd,"CN=0626_FrontEnd,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0626_Floral,"CN=0626_Floral,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0626_Produce,"CN=0626_Produce,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0626_CookingSchool,"CN=0626_CookingSchool,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0626_Meat,"CN=0626_Meat,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0626_Everyone,"CN=0626_Everyone,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0626_VisualMerchandising,"CN=0626_VisualMerchandising,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0626_Seafood,"CN=0626_Seafood,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0626_Bakery,"CN=0626_Bakery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0626_FileMaintenance,"CN=0626_FileMaintenance,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_CentralKitchen,"CN=0641_CentralKitchen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_Produce,"CN=0641_Produce,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_ConfidentialHR,"CN=0641_ConfidentialHR,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_CateringAndEventPlanning,"CN=0641_CateringAndEventPlanning,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_Chefs,"CN=0641_Chefs,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_FoodMarketing,"CN=0641_FoodMarketing,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_PreparedFoods,"CN=0641_PreparedFoods,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_DairyAndFrozen,"CN=0641_DairyAndFrozen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_GetgoStoreLeadership,"CN=0641_GetgoStoreLeadership,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_FrontEnd,"CN=0641_FrontEnd,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_CurbsideExpress,"CN=0641_CurbsideExpress,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_FileMaintenance,"CN=0641_FileMaintenance,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_Test_2Bakery,"CN=0641_Test_2Bakery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_Bakery,"CN=0641_Bakery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_Receiving,"CN=0641_Receiving,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_Floral,"CN=0641_Floral,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_FrontOffice,"CN=0641_FrontOffice,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_CookingSchool,"CN=0641_CookingSchool,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_Meat,"CN=0641_Meat,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_GetgoCarWash,"CN=0641_GetgoCarWash,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_Beer_Wine_Liquor,"CN=0641_Beer_Wine_Liquor,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_Restaurant,"CN=0641_Restaurant,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_Candy,"CN=0641_Candy,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_GetgoSubShop,"CN=0641_GetgoSubShop,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_Salon,"CN=0641_Salon,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_StoreLeadership,"CN=0641_StoreLeadership,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_DeliAndCheese,"CN=0641_DeliAndCheese,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_GeneralMerchandise,"CN=0641_GeneralMerchandise,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_HealthAndBeauty,"CN=0641_HealthAndBeauty,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_Starbucks,"CN=0641_Starbucks,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_Everyone,"CN=0641_Everyone,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_Grocery,"CN=0641_Grocery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_Seafood,"CN=0641_Seafood,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_VisualMerchandising,"CN=0641_VisualMerchandising,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_Pharmacy_Test,"CN=0641_Pharmacy_Test,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0641_EaglesNest,"CN=0641_EaglesNest,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
3088_GetgoStoreLeadership,"CN=3088_GetgoStoreLeadership,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_FileMaintenance,"CN=0643_FileMaintenance,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_DairyAndFrozen,"CN=0643_DairyAndFrozen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_Restaurant,"CN=0643_Restaurant,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_StoreLeadership,"CN=0643_StoreLeadership,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_FrontOffice,"CN=0643_FrontOffice,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_Beer_Wine_Liquor,"CN=0643_Beer_Wine_Liquor,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_CateringAndEventPlanning,"CN=0643_CateringAndEventPlanning,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_DeliAndCheese,"CN=0643_DeliAndCheese,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_Starbucks,"CN=0643_Starbucks,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_Meat,"CN=0643_Meat,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_Test_2Bakery,"CN=0643_Test_2Bakery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_VisualMerchandising,"CN=0643_VisualMerchandising,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_Receiving,"CN=0643_Receiving,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_Salon,"CN=0643_Salon,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_GetgoSubShop,"CN=0643_GetgoSubShop,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_Chefs,"CN=0643_Chefs,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_GeneralMerchandise,"CN=0643_GeneralMerchandise,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_CentralKitchen,"CN=0643_CentralKitchen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_Floral,"CN=0643_Floral,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_ConfidentialHR,"CN=0643_ConfidentialHR,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_GetgoCarWash,"CN=0643_GetgoCarWash,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_Candy,"CN=0643_Candy,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_Produce,"CN=0643_Produce,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_Seafood,"CN=0643_Seafood,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_FrontEnd,"CN=0643_FrontEnd,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_Bakery,"CN=0643_Bakery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_EaglesNest,"CN=0643_EaglesNest,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_PreparedFoods,"CN=0643_PreparedFoods,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_GetgoStoreLeadership,"CN=0643_GetgoStoreLeadership,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_CurbsideExpress,"CN=0643_CurbsideExpress,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_CookingSchool,"CN=0643_CookingSchool,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_Grocery,"CN=0643_Grocery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_FoodMarketing,"CN=0643_FoodMarketing,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_Pharmacy_Test,"CN=0643_Pharmacy_Test,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_HealthAndBeauty,"CN=0643_HealthAndBeauty,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0643_Everyone,"CN=0643_Everyone,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_Seafood,"CN=0695_Seafood,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_GeneralMerchandise,"CN=0695_GeneralMerchandise,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_FrontOffice,"CN=0695_FrontOffice,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_Salon,"CN=0695_Salon,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_VisualMerchandising,"CN=0695_VisualMerchandising,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_DairyAndFrozen,"CN=0660_DairyAndFrozen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_Candy,"CN=0695_Candy,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_Restaurant,"CN=0695_Restaurant,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_GetgoSubShop,"CN=0695_GetgoSubShop,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_Test_2Bakery,"CN=0695_Test_2Bakery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_EaglesNest,"CN=0660_EaglesNest,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_Grocery,"CN=0695_Grocery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_DeliAndCheese,"CN=0695_DeliAndCheese,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_Chefs,"CN=0695_Chefs,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_StoreLeadership,"CN=0695_StoreLeadership,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_Floral,"CN=0660_Floral,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_GeneralMerchandise,"CN=0660_GeneralMerchandise,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_EaglesNest,"CN=0695_EaglesNest,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_ConfidentialHR,"CN=0660_ConfidentialHR,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_Bakery,"CN=0660_Bakery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_Pharmacy_Test,"CN=0695_Pharmacy_Test,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
1041_Test_2Bakery,"CN=1041_Test_2Bakery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_Everyone,"CN=0660_Everyone,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_GetgoCarWash,"CN=0695_GetgoCarWash,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
1041_Pharmacy_Test,"CN=1041_Pharmacy_Test,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_Floral,"CN=0695_Floral,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_FileMaintenance,"CN=0695_FileMaintenance,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_CateringAndEventPlanning,"CN=0695_CateringAndEventPlanning,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_DairyAndFrozen,"CN=0695_DairyAndFrozen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_Starbucks,"CN=0695_Starbucks,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_PreparedFoods,"CN=0695_PreparedFoods,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_Meat,"CN=0695_Meat,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_Beer_Wine_Liquor,"CN=0695_Beer_Wine_Liquor,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_CentralKitchen,"CN=0660_CentralKitchen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_GetgoStoreLeadership,"CN=0660_GetgoStoreLeadership,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_Candy,"CN=0660_Candy,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_FileMaintenance,"CN=0660_FileMaintenance,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_FoodMarketing,"CN=0660_FoodMarketing,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_Receiving,"CN=0695_Receiving,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_CentralKitchen,"CN=0695_CentralKitchen,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_Bakery,"CN=0695_Bakery,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_Produce,"CN=0695_Produce,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_CurbsideExpress,"CN=0660_CurbsideExpress,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_ConfidentialHR,"CN=0695_ConfidentialHR,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_CookingSchool,"CN=0660_CookingSchool,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_Chefs,"CN=0660_Chefs,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_Beer_Wine_Liquor,"CN=0660_Beer_Wine_Liquor,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_GetgoStoreLeadership,"CN=0695_GetgoStoreLeadership,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_CateringAndEventPlanning,"CN=0660_CateringAndEventPlanning,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_FoodMarketing,"CN=0695_FoodMarketing,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_CookingSchool,"CN=0695_CookingSchool,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_HealthAndBeauty,"CN=0695_HealthAndBeauty,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0660_FrontEnd,"CN=0660_FrontEnd,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
0695_FrontEnd,"CN=0695_FrontEnd,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
